4.0	9.416818400000001e-22
4.02	9.383694500000001e-22
4.0401	8.985277800000001e-22
4.0603005	9.1564474e-22
4.080602002	8.9532484e-22
4.101005013	9.0308055e-22
4.121510038	8.5147573e-22
4.142117588	8.5896094e-22
4.162828176	7.328047000000001e-22
4.183642317	1.6193887000000002e-22
4.204560528	3.4722892e-23
4.225583331	7.0488841e-23
4.246711247	7.2815914e-23
4.267944804	7.6543188e-23
4.289284528	7.8428931e-23
4.31073095	6.5909541e-23
4.332284605	4.7586465e-23
4.353946028	4.0887916e-23
4.375715758	4.635733e-23
4.397594337	3.8928602e-23
4.419582309	6.1117712e-23
4.44168022	1.5855526e-22
4.463888621	2.5005108e-22
4.486208064	3.9528892000000004e-22
4.508639105	4.3540525e-22
4.5311823	4.763002700000001e-22
4.553838212	7.1897086e-22
4.576607403	8.195560600000001e-22
4.59949044	9.829010100000001e-22
4.622487892	1.1688057e-21
4.645600332	1.3015953000000001e-21
4.668828333	1.2937511e-21
4.692172475	4.3281219e-22
4.715633337	2.4995371000000003e-22
4.739211504	2.5362249e-22
4.762907561	2.8263977000000002e-22
4.786722099	2.6396315e-22
4.81065571	2.6109405e-22
4.834708988	2.8498644e-22
4.858882533	3.7014104000000005e-22
4.883176946	5.0934354e-22
4.907592831	5.304153600000001e-22
4.932130795	7.8036777e-22
4.956791449	7.725605900000001e-22
4.981575406	1.1860746e-21
5.006483283	1.2727124e-21
5.031515699	1.2004254e-21
5.056673278	1.9988894e-21
5.081956644	1.3885223e-21
5.107366428	1.4066169e-21
5.13290326	1.3100322000000001e-21
5.158567776	1.4125145000000001e-21
5.184360615	1.6467574e-21
5.210282418	7.939142000000001e-22
5.23633383	1.0462525e-21
5.262515499	1.4946388e-21
5.288828077	9.8986227e-22
5.315272217	1.4118105e-21
5.341848578	1.0315768e-21
5.368557821	1.0892217e-21
5.39540061	1.1830071e-21
5.422377613	6.916162900000001e-22
5.449489501	8.727724e-22
5.476736949	7.1014983e-22
5.504120634	9.2339557e-22
5.531641237	8.283493600000001e-22
5.559299443	7.385747300000001e-22
5.58709594	7.929778500000001e-22
5.61503142	7.621904e-22
5.643106577	6.1319753e-22
5.67132211	8.017096100000001e-22
5.69967872	7.952140800000001e-22
5.728177114	6.3819892e-22
5.756818	5.963747200000001e-22
5.78560209	8.3960538e-22
5.8145301	7.0271786e-22
5.84360275	7.5002057e-22
5.872820764	6.214388000000001e-22
5.902184868	6.9918175e-22
5.931695792	5.9460143e-22
5.961354271	8.0525393e-22
5.991161043	7.1711601e-22
6.021116848	9.078832900000001e-22
6.051222432	5.522527000000001e-22
6.081478544	7.8329740000000005e-22
6.111885937	6.8582645e-22
6.142445367	9.1752239e-22
6.173157594	8.4406522e-22
6.204023382	1.2124045e-21
6.235043498	1.3409496e-21
6.266218716	1.526129e-21
6.29754981	1.7690072e-21
6.329037559	1.3256341e-21
6.360682746	9.201419900000001e-22
6.39248616	9.2766217e-22
6.424448591	7.156591400000001e-22
6.456570834	1.1322688e-21
6.488853688	6.215808500000001e-22
6.521297956	9.910003700000001e-22
6.553904446	8.9691996e-22
6.586673968	9.1844568e-22
6.619607338	9.9570399e-22
6.652705375	1.1297992000000001e-21
6.685968902	1.3679915e-21
6.719398746	1.2672377e-21
6.75299574	2.0644505e-21
6.786760719	1.2171171e-21
6.820694522	1.5488540000000001e-21
6.854797995	1.2773167e-21
6.889071985	2.0851573e-21
6.923517345	2.5878601e-21
6.958134932	1.856297e-21
6.992925606	2.1605659e-21
7.027890234	2.1467169000000002e-21
7.063029686	2.3413861e-21
7.098344834	3.1397954000000002e-21
7.133836558	2.6322663e-21
7.169505741	2.3557186e-21
7.20535327	2.6717426000000002e-21
7.241380036	3.4314149e-21
7.277586936	2.6818204e-21
7.313974871	3.6557921e-21
7.350544745	3.2960534000000003e-21
7.387297469	4.1472e-21
7.424233956	4.3728194000000005e-21
7.461355126	3.1820597000000003e-21
7.498661902	4.4819409e-21
7.536155211	5.5066196e-21
7.573835987	3.8908679000000004e-21
7.611705167	4.3150184000000004e-21
7.649763693	4.5696853e-21
7.688012511	4.8475152e-21
7.726452574	5.5180536e-21
7.765084837	5.6317945000000005e-21
7.803910261	6.204373400000001e-21
7.842929812	6.294267e-21
7.882144461	4.5884960000000005e-21
7.921555184	5.6850008000000005e-21
7.96116296	8.0402266e-21
8.000968774	9.126315400000001e-21
8.040973618	7.9529485e-21
8.081178486	9.6931764e-21
8.121584379	1.0615328e-20
8.162192301	8.776824e-21
8.203003262	8.9160973e-21
8.244018279	7.8999422e-21
8.28523837	9.1655717e-21
8.326664562	8.3008226e-21
8.368297885	7.6369584e-21
8.410139374	6.4284194000000004e-21
8.452190071	6.0182239e-21
8.494451021	5.3834082e-21
8.536923276	4.8637914e-21
8.579607893	4.5513042e-21
8.622505932	3.9959777e-21
8.665618462	4.1036697e-21
8.708946554	3.3512085000000002e-21
8.752491287	3.5389076e-21
8.796253743	3.2017686e-21
8.840235012	3.2545928e-21
8.884436187	3.2072717e-21
8.928858368	3.2421881e-21
8.97350266	3.20026e-21
9.018370173	3.3298176000000002e-21
9.063462024	3.4807909e-21
9.108779334	3.278318e-21
9.154323231	3.2659750000000003e-21
9.200094847	3.3571378000000002e-21
9.246095321	3.3972006e-21
9.292325798	3.3668603000000003e-21
9.338787427	3.5716101e-21
9.385481364	4.1588977000000005e-21
9.432408771	4.4645664e-21
9.479570815	4.5508387e-21
9.526968669	4.5821961e-21
9.574603512	4.4088184e-21
9.62247653	4.5565999e-21
9.670588912	4.5798909e-21
9.718941857	4.6823425000000004e-21
9.767536566	4.7625671e-21
9.816374249	4.7380774e-21
9.86545612	4.6882193000000006e-21
9.914783401	4.5773901e-21
9.964357318	4.5514581e-21
10.0141791	4.3982494e-21
10.06425	4.2233571e-21
10.11457125	4.1186997e-21
10.16514411	4.0459611e-21
10.21596983	7.502903000000001e-21
10.26704968	9.3277042e-21
10.31838492	1.0589609e-20
10.36997685	1.1382082e-20
10.42182673	1.1853583e-20
10.47393587	1.191506e-20
10.52630555	1.2100708e-20
10.57893707	1.2128361e-20
10.63183176	1.2264143e-20
10.68499092	1.2305049999999999e-20
10.73841587	1.2308299e-20
10.79210795	1.2143772e-20
10.84606849	1.1899849999999999e-20
10.90029883	1.218517e-20
10.95480033	1.2176568e-20
11.00957433	1.161142e-20
11.0646222	1.2140769e-20
11.11994531	1.2103081e-20
11.17554504	1.2073459e-20
11.23142276	1.1793595e-20
11.28757988	1.1644786999999999e-20
11.34401778	1.1712881e-20
11.40073787	1.1711624e-20
11.45774156	1.1629283e-20
11.51503026	1.1727535999999999e-20
11.57260541	1.1510075e-20
11.63046844	1.1612839e-20
11.68862078	1.1232179e-20
11.74706389	1.0736835999999999e-20
11.80579921	1.1172078999999999e-20
11.8648282	1.1004397e-20
11.92415234	1.0790897e-20
11.98377311	1.0772263999999999e-20
12.04369197	1.0473108e-20
12.10391043	9.9841587e-21
12.16442998	9.8288492e-21
12.22525213	9.7467675e-21
12.28637839	8.775370100000001e-21
12.34781029	8.9277095e-21
12.40954934	8.110099e-21
12.47159708	8.0683562e-21
12.53395507	6.7458831000000006e-21
12.59662485	6.7505882e-21
12.65960797	6.6876678e-21
12.72290601	5.7555811000000004e-21
12.78652054	6.0081590000000005e-21
12.85045314	5.0895215e-21
12.91470541	5.4913797e-21
12.97927893	4.6856788e-21
13.04417533	5.0605875e-21
13.10939621	4.4952978e-21
13.17494319	4.5783723e-21
13.2408179	4.3339202e-21
13.30702199	4.1582249e-21
13.3735571	4.1305349e-21
13.44042489	3.9642398e-21
13.50762701	3.8307919e-21
13.57516515	3.9701469e-21
13.64304097	3.7756647e-21
13.71125618	3.9529128e-21
13.77981246	3.7927417e-21
13.84871152	3.8979673e-21
13.91795508	3.8635681000000004e-21
13.98754485	3.8482979e-21
14.05748258	3.7845196e-21
14.12776999	3.6937038e-21
14.19840884	3.606552e-21
14.26940089	3.4858097e-21
14.34074789	3.5832923e-21
14.41245163	3.5059732e-21
14.48451389	3.6113935e-21
14.55693646	3.6923486e-21
14.62972114	3.6852208000000005e-21
14.70286975	3.6716648e-21
14.77638409	3.5501950000000004e-21
14.85026601	3.6985291e-21
14.92451734	3.6023702e-21
14.99913993	3.6343760000000004e-21
15.07413563	3.4224088e-21
15.14950631	3.3335589e-21
15.22525384	3.4166712000000004e-21
15.30138011	3.17347e-21
15.37788701	3.2263221e-21
15.45477645	3.0347589e-21
15.53205033	2.9153948000000003e-21
15.60971058	3.0385765e-21
15.68775913	2.8928777000000003e-21
15.76619793	2.9564393000000003e-21
15.84502892	3.0744437000000003e-21
15.92425406	3.2295491e-21
16.00387533	3.4131951e-21
16.08389471	3.8869261000000004e-21
16.16431418	3.2368962000000002e-21
16.24513575	3.5843187e-21
16.32636143	4.1214154000000005e-21
16.40799324	4.0433112e-21
16.49003321	4.3621747e-21
16.57248337	4.1423825000000005e-21
16.65534579	4.344506e-21
16.73862252	3.9186404e-21
16.82231563	4.3265441e-21
16.90642721	4.1842283e-21
16.99095934	4.5204480000000005e-21
17.07591414	4.7556203000000005e-21
17.16129371	4.7340312e-21
17.24710018	4.4987094000000004e-21
17.33333568	4.2259765e-21
17.42000236	4.8466121000000006e-21
17.50710237	4.5943929000000004e-21
17.59463788	4.0835445000000005e-21
17.68261107	4.653365e-21
17.77102413	4.5471325e-21
17.85987925	4.8355623e-21
17.94917864	4.6403902e-21
