design	scenario	target_yr	seedtag	zero_budget_yr	endpoint_ph_s_um	mtime_achieved_yr	search_status	wall_s
triple6	hab2max	3.148	seed117	3.1191	0.0000	3.1191	zero_budget_at_or_above_target	324.6
