design	scenario	target_yr	seedtag	zero_budget_yr	endpoint_ph_s_um	mtime_achieved_yr	search_status	wall_s
bracewell4	hab2min	7.5	seed1016	8.1992	0.0000	8.1992	zero_budget_at_or_above_target	268.8
