design	scenario	target_yr	seedtag	zero_budget_yr	endpoint_ph_s_um	mtime_achieved_yr	search_status	wall_s
bracewell4	hab2max	5.5	seed1114	5.5381	0.0000	5.5381	zero_budget_at_or_above_target	304.8
