design	scenario	target_yr	seedtag	zero_budget_yr	endpoint_ph_s_um	mtime_achieved_yr	search_status	wall_s
bracewell4	hab2min	7.5	seed1009	8.0571	0.0000	8.0571	zero_budget_at_or_above_target	284.4
