design	catalog	target_yr	family	replicate	endpoint_ph_s_um	mtime_achieved_yr	wall_s
bracewell4	hab2lo	8.0	short_weighted	0	1037.7	8.018	299.2
bracewell4	hab2lo	8.0	short_weighted	1	957.8	7.952	368.9
bracewell4	hab2lo	8.0	short_weighted	2	1542.3	7.856	595.4
bracewell4	hab2lo	8.0	short_weighted	3	1106.8	7.985	257.3
bracewell4	hab2lo	8.0	short_weighted	4	892.1	8.004	250.4
