design	catalog	target_yr	family	replicate	endpoint_ph_s_um	mtime_achieved_yr	search_status	bracket_lo	bracket_hi	search_its	scheduler	wall_s
kernel5_deep	hab2hi	5.5	flat	0	146.1145	5.4573	converged	0.0000	228.4199	5	corrected	488.3
kernel5_deep	hab2hi	5.5	flat	1	206.1806	5.5425	converged	0.0000	705.1186	4	corrected	380.8
kernel5_deep	hab2hi	5.5	flat	2	172.7937	5.5367	converged	0.0000	606.4799	4	corrected	381.1
kernel5_deep	hab2hi	5.5	flat	3	72.6720	5.5384	converged	0.0000	92.2448	6	corrected	565.8
kernel5_deep	hab2hi	5.5	flat	4	90.9153	5.4779	converged	0.0000	121.9513	5	corrected	467.1
kernel5_deep	hab2hi	5.5	flat	5	162.8966	5.5032	converged	0.0000	572.1468	4	corrected	395.3
kernel5_deep	hab2hi	5.5	flat	6	159.7321	5.5398	converged	0.0000	188.9744	5	corrected	474.9
kernel5_deep	hab2hi	5.5	flat	7	84.7363	5.5099	converged	0.0000	109.8826	6	corrected	526.2
kernel5_deep	hab2hi	5.5	flat	8	154.4288	5.5042	converged	113.0770	367.1729	5	corrected	468.7
kernel5_deep	hab2hi	5.5	flat	9	92.5026	5.4543	converged	0.0000	115.0076	6	corrected	540.7
kernel5_deep	hab2hi	5.5	flat	10	43.8446	5.5091	converged	0.0000	198.6390	4	corrected	380.3
kernel5_deep	hab2hi	5.5	flat	11	73.2879	5.5276	converged	0.0000	92.4109	6	corrected	544.2
kernel5_deep	hab2hi	5.5	flat	12	204.3341	5.4646	converged	187.8113	226.2205	6	corrected	545.9
kernel5_deep	hab2hi	5.5	flat	13	91.6907	5.4742	converged	0.0000	115.5169	5	corrected	468.5
kernel5_deep	hab2hi	5.5	flat	14	243.3433	5.4688	converged	221.9097	282.2780	6	corrected	547.9
kernel5_deep	hab2hi	5.5	flat	15	56.9032	5.4891	converged	0.0000	241.4146	4	corrected	398.3
kernel5_deep	hab2hi	5.5	flat	16	188.3333	5.5593	converged	182.5040	188.3333	7	corrected	637.4
kernel5_deep	hab2hi	5.5	flat	17	155.8416	5.5180	converged	0.0000	212.5709	5	corrected	471.3
kernel5_deep	hab2hi	5.5	flat	18	103.5931	5.5210	converged	0.0000	138.9812	5	corrected	458.1
kernel5_deep	hab2hi	5.5	flat	19	227.4634	5.4827	converged	156.9206	444.2491	5	corrected	473.6
kernel5_deep	hab2hi	5.5	flat	20	158.0881	5.4585	converged	0.0000	605.4559	4	corrected	386.2
kernel5_deep	hab2hi	5.5	flat	21	103.9635	5.4573	converged	0.0000	180.0500	5	corrected	472.3
kernel5_deep	hab2hi	5.5	flat	22	160.6136	5.5256	converged	0.0000	564.2822	4	corrected	389.0
kernel5_deep	hab2hi	5.5	flat	23	70.6120	5.5171	converged	0.0000	266.2750	4	corrected	394.5
kernel5_deep	hab2hi	5.5	flat	24	90.1579	5.4881	converged	0.0000	129.3971	5	corrected	461.3
kernel5_deep	hab2hi	5.5	flat	25	52.3792	5.5083	converged	0.0000	224.4895	4	corrected	383.8
kernel5_deep	hab2hi	5.5	flat	26	0.0000	5.4374	unreachable	0.0000	5.2907	6	corrected	539.0
kernel5_deep	hab2hi	5.5	flat	27	98.4868	5.4947	converged	81.6104	139.6121	6	corrected	549.8
kernel5_deep	hab2hi	5.5	flat	28	136.1374	5.4825	converged	0.0000	162.3731	6	corrected	541.9
kernel5_deep	hab2hi	5.5	flat	29	86.1740	5.5026	converged	0.0000	135.0392	5	corrected	460.2
kernel5_deep	hab2hi	5.5	flat	30	0.0000	5.4538	zero_budget_at_or_above_target	0.0000	20000.0000	2	corrected	233.5
kernel5_deep	hab2hi	5.5	flat	31	77.8894	5.5011	converged	0.0000	334.9999	4	corrected	382.4
kernel5_deep	hab2hi	5.5	flat	32	137.1842	5.4594	converged	0.0000	157.1259	6	corrected	535.9
kernel5_deep	hab2hi	5.5	flat	33	132.0691	5.4811	converged	0.0000	514.0022	4	corrected	390.2
kernel5_deep	hab2hi	5.5	flat	34	100.3888	5.5325	converged	0.0000	144.1854	5	corrected	468.9
kernel5_deep	hab2hi	5.5	flat	35	0.0000	5.4587	zero_budget_at_or_above_target	0.0000	20000.0000	2	corrected	224.4
kernel5_deep	hab2hi	5.5	flat	36	148.1816	5.4555	converged	141.5963	156.2528	7	corrected	629.0
kernel5_deep	hab2hi	5.5	flat	37	102.1174	5.4761	converged	87.2858	124.7667	6	corrected	532.6
kernel5_deep	hab2hi	5.5	flat	38	123.7840	5.5228	converged	0.0000	166.1138	5	corrected	468.2
kernel5_deep	hab2hi	5.5	flat	39	170.7765	5.5309	converged	0.0000	216.4324	5	corrected	472.5
kernel5_deep	hab2hi	5.5	flat	40	220.5433	5.5427	converged	0.0000	287.1921	5	corrected	466.3
kernel5_deep	hab2hi	5.5	flat	41	94.1135	5.5334	converged	0.0000	149.9868	5	corrected	457.2
kernel5_deep	hab2hi	5.5	flat	42	60.0346	5.4848	converged	0.0000	118.2573	5	corrected	466.2
kernel5_deep	hab2hi	5.5	flat	43	282.3043	5.5236	converged	0.0000	311.1455	6	corrected	536.8
kernel5_deep	hab2hi	5.5	flat	44	223.4595	5.5472	converged	0.0000	287.9266	5	corrected	468.6
kernel5_deep	hab2hi	5.5	flat	45	201.7259	5.5099	converged	0.0000	690.6620	4	corrected	389.8
kernel5_deep	hab2hi	5.5	flat	46	44.4874	5.6274	converged	37.2845	44.4874	6	corrected	535.6
kernel5_deep	hab2hi	5.5	flat	47	189.4015	5.5283	converged	0.0000	220.2158	5	corrected	464.6
kernel5_deep	hab2hi	5.5	flat	48	66.1969	5.5111	converged	0.0000	105.2976	6	corrected	534.5
kernel5_deep	hab2hi	5.5	flat	49	81.7236	5.5186	converged	0.0000	124.4757	5	corrected	455.3
