design	catalog	target_yr	family	replicate	endpoint_ph_s_um	mtime_achieved_yr	search_status	bracket_lo	bracket_hi	search_its	scheduler	wall_s
triple6	hab2lo	6.0	flat	200	647.4529	6.0181	converged	0.0000	679.4333	7	corrected	601.8
triple6	hab2lo	6.0	flat	201	752.4469	6.0013	converged	0.0000	813.8488	6	corrected	508.1
triple6	hab2lo	6.0	flat	202	677.4947	6.0222	converged	0.0000	744.1157	6	corrected	520.1
triple6	hab2lo	6.0	flat	203	764.4446	6.0435	converged	0.0000	883.7286	6	corrected	520.5
triple6	hab2lo	6.0	flat	204	928.5851	6.0293	converged	0.0000	979.9223	6	corrected	504.7
triple6	hab2lo	6.0	flat	205	774.3154	5.9738	converged	0.0000	824.2612	8	corrected	658.5
triple6	hab2lo	6.0	flat	206	831.4792	6.0085	converged	0.0000	867.6097	7	corrected	572.0
triple6	hab2lo	6.0	flat	207	883.4451	6.0020	converged	0.0000	1041.6393	6	corrected	499.0
triple6	hab2lo	6.0	flat	208	603.7715	6.0287	converged	0.0000	664.3618	6	corrected	500.2
triple6	hab2lo	6.0	flat	209	520.5470	6.0496	converged	0.0000	542.8114	8	corrected	650.0
triple6	hab2lo	6.0	flat	210	803.8880	6.0383	converged	0.0000	1235.5923	5	corrected	432.7
triple6	hab2lo	6.0	flat	211	660.0913	6.0409	converged	0.0000	750.3309	7	corrected	575.1
triple6	hab2lo	6.0	flat	212	570.8187	6.0146	converged	0.0000	594.2275	8	corrected	651.1
triple6	hab2lo	6.0	flat	213	739.3397	5.9682	converged	0.0000	772.2269	7	corrected	581.2
triple6	hab2lo	6.0	flat	214	743.6563	6.0193	converged	0.0000	795.7874	6	corrected	503.4
triple6	hab2lo	6.0	flat	215	999.4142	6.0257	converged	0.0000	1096.5340	6	corrected	499.6
triple6	hab2lo	6.0	flat	216	670.9337	5.9831	converged	0.0000	695.7311	7	corrected	580.7
triple6	hab2lo	6.0	flat	217	711.0612	6.0430	converged	0.0000	973.0127	5	corrected	443.4
triple6	hab2lo	6.0	flat	218	568.3775	6.0493	converged	0.0000	643.6435	6	corrected	517.2
triple6	hab2lo	6.0	flat	219	822.0074	6.0326	converged	0.0000	883.2882	7	corrected	578.4
triple6	hab2lo	6.0	flat	220	822.8714	6.0378	converged	0.0000	862.9434	6	corrected	508.2
triple6	hab2lo	6.0	flat	221	676.0194	5.9693	converged	0.0000	794.1545	6	corrected	508.1
triple6	hab2lo	6.0	flat	222	782.7786	6.0195	converged	0.0000	811.0099	7	corrected	571.5
triple6	hab2lo	6.0	flat	223	791.0614	5.9686	converged	760.5970	878.4804	7	corrected	567.3
triple6	hab2lo	6.0	flat	224	675.1587	6.0410	converged	0.0000	755.4354	6	corrected	502.7
triple6	hab2lo	6.0	flat	225	724.7140	6.0493	converged	0.0000	779.3514	7	corrected	588.6
triple6	hab2lo	6.0	flat	226	738.5694	6.0487	converged	0.0000	1052.9228	5	corrected	442.1
triple6	hab2lo	6.0	flat	227	836.3106	6.0110	converged	0.0000	1054.0501	5	corrected	431.0
triple6	hab2lo	6.0	flat	228	685.5636	6.0143	converged	0.0000	718.4733	6	corrected	510.9
triple6	hab2lo	6.0	flat	229	722.1231	6.0257	converged	0.0000	749.8729	7	corrected	587.5
triple6	hab2lo	6.0	flat	230	680.4055	6.0059	converged	660.3791	727.5047	7	corrected	572.9
triple6	hab2lo	6.0	flat	231	635.8576	5.9612	converged	610.7159	688.5796	7	corrected	572.1
triple6	hab2lo	6.0	flat	232	946.1953	6.0407	converged	0.0000	1035.9866	6	corrected	499.8
triple6	hab2lo	6.0	flat	233	852.5301	6.0096	converged	0.0000	1119.4635	5	corrected	424.9
triple6	hab2lo	6.0	flat	234	593.1556	5.9751	converged	0.0000	637.8403	7	corrected	566.4
triple6	hab2lo	6.0	flat	235	734.9147	6.0272	converged	0.0000	798.5779	6	corrected	493.0
triple6	hab2lo	6.0	flat	236	630.8034	6.0045	converged	0.0000	708.8876	6	corrected	507.6
