design	catalog	target_yr	family	replicate	endpoint_ph_s_um	mtime_achieved_yr	search_status	bracket_lo	bracket_hi	search_its	scheduler	wall_s
bracewell4	hab2lo	7.5	short_weighted	50	589.7799	7.5016	converged	499.6825	652.3055	6	corrected	499.3
bracewell4	hab2lo	7.5	short_weighted	51	791.5497	7.4689	converged	0.0000	901.1977	6	corrected	501.1
bracewell4	hab2lo	7.5	short_weighted	52	1062.9752	7.5356	converged	1020.9761	1178.2745	7	corrected	564.4
bracewell4	hab2lo	7.5	short_weighted	53	652.5177	7.5041	converged	0.0000	742.4199	5	corrected	418.4
bracewell4	hab2lo	7.5	short_weighted	54	1140.5671	7.5446	converged	0.0000	2374.2884	4	corrected	343.1
bracewell4	hab2lo	7.5	short_weighted	55	424.4630	7.5498	converged	0.0000	1211.7617	4	corrected	351.9
bracewell4	hab2lo	7.5	short_weighted	56	691.9872	7.4843	converged	0.0000	799.5278	5	corrected	422.3
bracewell4	hab2lo	7.5	short_weighted	57	784.2402	7.5244	converged	0.0000	1878.5390	4	corrected	355.8
bracewell4	hab2lo	7.5	short_weighted	58	411.2960	7.4986	converged	0.0000	888.4126	4	corrected	345.7
bracewell4	hab2lo	7.5	short_weighted	59	754.6831	7.5048	converged	0.0000	842.0519	6	corrected	486.3
bracewell4	hab2lo	7.5	short_weighted	60	1116.3229	7.5159	converged	986.6212	1148.9785	7	corrected	547.6
bracewell4	hab2lo	7.5	short_weighted	61	901.1726	7.4510	converged	896.4654	909.0899	10	corrected	748.7
bracewell4	hab2lo	7.5	short_weighted	62	473.6455	7.5030	converged	0.0000	614.6828	6	corrected	494.5
bracewell4	hab2lo	7.5	short_weighted	63	606.2165	7.5258	converged	0.0000	698.8037	5	corrected	415.7
bracewell4	hab2lo	7.5	short_weighted	64	1115.3096	7.4552	converged	964.3869	1755.5916	5	corrected	419.1
bracewell4	hab2lo	7.5	short_weighted	65	727.0768	7.4802	converged	0.0000	1520.0914	4	corrected	343.0
bracewell4	hab2lo	7.5	short_weighted	66	611.8352	7.5410	converged	0.0000	769.5595	5	corrected	412.7
bracewell4	hab2lo	7.5	short_weighted	67	978.1403	7.5055	converged	0.0000	1067.8218	6	corrected	483.1
bracewell4	hab2lo	7.5	short_weighted	68	573.1579	7.4635	converged	0.0000	1505.1193	4	corrected	339.9
bracewell4	hab2lo	7.5	short_weighted	69	757.0401	7.5412	converged	0.0000	1776.5496	4	corrected	338.1
