design	catalog	target_yr	family	replicate	endpoint_ph_s_um	mtime_achieved_yr	search_status	bracket_lo	bracket_hi	search_its	scheduler	wall_s
bracewell4	hab2hi	6.25	flat	0	1416.8982	6.2856	converged	0.0000	1617.7303	5	corrected	484.3
bracewell4	hab2hi	6.25	flat	1	1486.4984	6.2677	converged	0.0000	1614.6587	5	corrected	447.7
bracewell4	hab2hi	6.25	flat	2	1428.3505	6.2495	converged	0.0000	2821.2019	4	corrected	380.7
bracewell4	hab2hi	6.25	flat	3	932.8822	6.2822	converged	0.0000	1162.1050	5	corrected	451.0
bracewell4	hab2hi	6.25	flat	4	1294.2577	6.2663	converged	0.0000	1584.8335	5	corrected	451.1
bracewell4	hab2hi	6.25	flat	5	1169.3264	6.2088	converged	1139.3389	1207.5549	8	corrected	672.3
bracewell4	hab2hi	6.25	flat	6	1201.9176	6.2744	converged	0.0000	2527.6930	4	corrected	366.2
bracewell4	hab2hi	6.25	flat	7	1250.8593	6.2585	converged	1155.3407	1384.0403	6	corrected	520.6
bracewell4	hab2hi	6.25	flat	8	1115.8056	6.2314	converged	0.0000	1422.7559	5	corrected	445.1
bracewell4	hab2hi	6.25	flat	9	1254.9849	6.1802	converged	1254.9849	1260.4588	10	corrected	801.2
bracewell4	hab2hi	6.25	flat	10	890.8262	6.2794	converged	0.0000	965.9718	6	corrected	521.2
bracewell4	hab2hi	6.25	flat	11	1138.3050	6.2564	converged	0.0000	1368.4353	5	corrected	444.1
bracewell4	hab2hi	6.25	flat	12	1603.3562	6.2854	converged	0.0000	1745.8103	5	corrected	451.8
bracewell4	hab2hi	6.25	flat	13	1133.1679	6.2942	converged	0.0000	1273.6264	5	corrected	450.7
bracewell4	hab2hi	6.25	flat	14	1458.9532	6.2617	converged	0.0000	3107.1245	4	corrected	374.6
bracewell4	hab2hi	6.25	flat	15	1001.6557	6.2376	converged	0.0000	1267.2899	5	corrected	457.8
bracewell4	hab2hi	6.25	flat	16	1342.2373	6.2859	converged	0.0000	1632.2149	5	corrected	452.4
bracewell4	hab2hi	6.25	flat	17	1278.7346	6.2001	converged	0.0000	1564.5010	5	corrected	450.6
bracewell4	hab2hi	6.25	flat	18	1350.8518	6.2622	converged	0.0000	1429.8779	5	corrected	437.8
bracewell4	hab2hi	6.25	flat	19	1199.1521	6.2494	converged	0.0000	1260.5240	5	corrected	446.8
bracewell4	hab2hi	6.25	flat	20	1221.4182	6.2086	converged	1181.3926	1274.5445	6	corrected	527.6
bracewell4	hab2hi	6.25	flat	21	1126.4235	6.2253	converged	0.0000	1188.8001	7	corrected	595.0
bracewell4	hab2hi	6.25	flat	22	929.4625	6.2427	converged	0.0000	1094.3600	5	corrected	451.1
bracewell4	hab2hi	6.25	flat	23	1015.2772	6.2856	converged	0.0000	1119.8542	5	corrected	451.0
bracewell4	hab2hi	6.25	flat	24	1033.7574	6.2514	converged	0.0000	1157.2291	5	corrected	451.8
bracewell4	hab2hi	6.25	flat	25	952.3311	6.2761	converged	880.0911	1016.9912	7	corrected	589.6
bracewell4	hab2hi	6.25	flat	26	726.0976	6.2384	converged	0.0000	807.9863	6	corrected	552.2
bracewell4	hab2hi	6.25	flat	27	1230.5042	6.2737	converged	0.0000	1291.0964	7	corrected	592.1
bracewell4	hab2hi	6.25	flat	28	1490.4155	6.2799	converged	0.0000	2997.2005	4	corrected	370.1
bracewell4	hab2hi	6.25	flat	29	1219.8372	6.2546	converged	0.0000	1401.0188	5	corrected	444.4
bracewell4	hab2hi	6.25	flat	30	1040.4060	6.2484	converged	0.0000	1413.3575	5	corrected	447.5
bracewell4	hab2hi	6.25	flat	31	1174.1070	6.2754	converged	0.0000	1276.2265	6	corrected	525.0
bracewell4	hab2hi	6.25	flat	32	1071.1277	6.2875	converged	0.0000	1273.9343	5	corrected	442.5
bracewell4	hab2hi	6.25	flat	33	1364.1654	6.2960	converged	0.0000	2734.9269	4	corrected	375.4
bracewell4	hab2hi	6.25	flat	34	1341.3104	6.2225	converged	1314.8053	1537.6191	7	corrected	599.8
bracewell4	hab2hi	6.25	flat	35	989.8086	6.2748	converged	0.0000	2154.6441	4	corrected	379.1
bracewell4	hab2hi	6.25	flat	36	1309.8608	6.2356	converged	0.0000	1404.0878	6	corrected	525.0
bracewell4	hab2hi	6.25	flat	37	1198.2772	6.2572	converged	0.0000	1343.2653	5	corrected	459.2
bracewell4	hab2hi	6.25	flat	38	1287.3343	6.2744	converged	0.0000	1342.7689	6	corrected	535.8
