design	catalog	target_yr	family	replicate	endpoint_ph_s_um	mtime_achieved_yr	search_status	bracket_lo	bracket_hi	search_its	scheduler	wall_s
triple6	hab2lo	5.75	flat	0	548.8864	5.7835	converged	0.0000	701.0163	5	corrected	446.0
triple6	hab2lo	5.75	flat	1	677.5734	5.7788	converged	0.0000	902.3182	5	corrected	428.1
triple6	hab2lo	5.75	flat	2	472.2793	5.7525	converged	0.0000	637.4368	5	corrected	422.9
triple6	hab2lo	5.75	flat	3	514.7837	5.7506	converged	0.0000	600.4473	6	corrected	503.1
triple6	hab2lo	5.75	flat	4	500.6052	5.7210	converged	0.0000	704.2726	5	corrected	428.0
triple6	hab2lo	5.75	flat	5	348.9900	5.7733	converged	0.0000	384.1098	8	corrected	645.1
triple6	hab2lo	5.75	flat	6	435.9881	5.7779	converged	0.0000	527.4922	5	corrected	427.4
triple6	hab2lo	5.75	flat	7	596.4121	5.7651	converged	0.0000	650.7755	6	corrected	506.2
triple6	hab2lo	5.75	flat	8	637.0086	5.7373	converged	0.0000	676.2486	6	corrected	499.7
triple6	hab2lo	5.75	flat	9	451.7139	5.7251	converged	0.0000	549.0721	6	corrected	498.4
triple6	hab2lo	5.75	flat	10	444.3120	5.7934	converged	0.0000	475.5721	6	corrected	503.8
triple6	hab2lo	5.75	flat	11	575.8468	5.7722	converged	0.0000	696.0737	5	corrected	415.8
triple6	hab2lo	5.75	flat	12	603.0311	5.7843	converged	0.0000	696.6518	6	corrected	501.5
triple6	hab2lo	5.75	flat	13	640.8936	5.7861	converged	626.6095	651.9084	8	corrected	639.3
triple6	hab2lo	5.75	flat	14	558.9639	5.7845	converged	0.0000	606.5320	7	corrected	562.8
triple6	hab2lo	5.75	flat	15	579.7932	5.7743	converged	0.0000	624.5752	6	corrected	515.0
triple6	hab2lo	5.75	flat	16	452.1496	5.7558	converged	0.0000	509.3740	6	corrected	502.3
triple6	hab2lo	5.75	flat	17	452.8658	5.7799	converged	0.0000	483.2525	8	corrected	638.4
triple6	hab2lo	5.75	flat	18	383.0336	5.7748	converged	0.0000	415.8553	7	corrected	565.1
triple6	hab2lo	5.75	flat	19	596.0733	5.7242	converged	0.0000	627.8156	6	corrected	495.4
triple6	hab2lo	5.75	flat	20	345.7105	5.7784	converged	0.0000	405.0644	6	corrected	497.6
triple6	hab2lo	5.75	flat	21	597.2415	5.7757	converged	0.0000	819.3690	5	corrected	424.6
triple6	hab2lo	5.75	flat	22	352.0223	5.7046	converged	336.4372	365.2436	7	corrected	569.9
triple6	hab2lo	5.75	flat	23	629.3429	5.7930	converged	0.0000	702.8885	7	corrected	565.2
triple6	hab2lo	5.75	flat	24	582.6655	5.7628	converged	0.0000	620.0767	7	corrected	563.2
triple6	hab2lo	5.75	flat	25	324.1434	5.7837	converged	0.0000	360.6626	7	corrected	563.3
triple6	hab2lo	5.75	flat	26	468.6125	5.7576	converged	0.0000	636.0396	5	corrected	430.6
triple6	hab2lo	5.75	flat	27	511.9048	5.7594	converged	0.0000	547.8611	6	corrected	498.6
triple6	hab2lo	5.75	flat	28	535.5317	5.7426	converged	515.4655	606.3805	7	corrected	561.3
triple6	hab2lo	5.75	flat	29	540.3790	5.7550	converged	0.0000	724.2736	5	corrected	421.2
triple6	hab2lo	5.75	flat	30	466.5782	5.7682	converged	0.0000	505.1371	6	corrected	514.6
triple6	hab2lo	5.75	flat	31	463.7615	5.7870	converged	0.0000	658.1618	5	corrected	440.7
triple6	hab2lo	5.75	flat	32	709.2817	5.7168	converged	683.7722	743.2969	7	corrected	562.7
triple6	hab2lo	5.75	flat	33	411.6698	5.7914	converged	0.0000	453.3729	6	corrected	507.4
triple6	hab2lo	5.75	flat	34	453.3446	5.7731	converged	0.0000	507.5090	6	corrected	498.0
triple6	hab2lo	5.75	flat	35	509.7570	5.7374	converged	0.0000	557.5789	6	corrected	501.4
triple6	hab2lo	5.75	flat	36	621.8145	5.7502	converged	0.0000	689.6661	6	corrected	503.8
triple6	hab2lo	5.75	flat	37	686.0620	5.7830	converged	0.0000	938.2796	5	corrected	434.0
triple6	hab2lo	5.75	flat	38	525.5895	5.7662	converged	0.0000	734.5155	5	corrected	423.5
triple6	hab2lo	5.75	flat	39	566.3700	5.7942	converged	0.0000	626.3448	6	corrected	493.9
triple6	hab2lo	5.75	flat	40	490.6937	5.7516	converged	0.0000	733.4339	5	corrected	423.8
triple6	hab2lo	5.75	flat	41	547.8121	5.7856	converged	534.7056	562.1353	7	corrected	564.3
triple6	hab2lo	5.75	flat	42	577.1738	5.7176	converged	548.6421	802.2341	7	corrected	570.9
triple6	hab2lo	5.75	flat	43	628.3190	5.7684	converged	0.0000	833.4269	5	corrected	429.6
triple6	hab2lo	5.75	flat	44	469.3438	5.7743	converged	0.0000	536.4203	6	corrected	505.6
triple6	hab2lo	5.75	flat	45	642.3435	5.7459	converged	0.0000	716.0845	6	corrected	483.5
triple6	hab2lo	5.75	flat	46	592.3631	5.7597	converged	0.0000	742.0147	5	corrected	423.5
triple6	hab2lo	5.75	flat	47	438.7409	5.7499	converged	0.0000	571.8237	5	corrected	421.5
triple6	hab2lo	5.75	flat	48	469.1159	5.7427	converged	0.0000	501.0974	7	corrected	555.2
triple6	hab2lo	5.75	flat	49	637.6378	5.7343	converged	0.0000	675.4396	7	corrected	556.6
