design	catalog	target_yr	family	replicate	endpoint_ph_s_um	mtime_achieved_yr	search_status	bracket_lo	bracket_hi	search_its	scheduler	wall_s
triple6	hab2lo	5.5	short_weighted	0	592.7768	5.5059	converged	0.0000	799.6212	5	corrected	425.9
triple6	hab2lo	5.5	short_weighted	1	687.5983	5.4879	converged	0.0000	814.5952	6	corrected	482.1
triple6	hab2lo	5.5	short_weighted	2	426.9181	5.5335	converged	0.0000	536.8729	6	corrected	479.7
triple6	hab2lo	5.5	short_weighted	3	590.6032	5.5352	converged	0.0000	698.1862	6	corrected	478.9
triple6	hab2lo	5.5	short_weighted	4	598.6376	5.5441	converged	0.0000	816.8856	5	corrected	403.6
triple6	hab2lo	5.5	short_weighted	5	298.8081	5.5170	converged	0.0000	339.7498	8	corrected	627.0
triple6	hab2lo	5.5	short_weighted	6	472.4698	5.5353	converged	0.0000	555.1513	5	corrected	407.6
triple6	hab2lo	5.5	short_weighted	7	673.5606	5.4929	converged	0.0000	775.2405	6	corrected	480.0
triple6	hab2lo	5.5	short_weighted	8	850.5390	5.4979	converged	0.0000	1164.4302	5	corrected	412.5
triple6	hab2lo	5.5	short_weighted	9	498.5670	5.4805	converged	0.0000	735.3845	5	corrected	410.6
triple6	hab2lo	5.5	short_weighted	10	276.3324	5.5301	converged	0.0000	302.6710	10	corrected	751.6
triple6	hab2lo	5.5	short_weighted	11	633.6930	5.4784	converged	0.0000	856.6368	5	corrected	411.3
triple6	hab2lo	5.5	short_weighted	12	666.4670	5.5039	converged	0.0000	728.8070	7	corrected	554.7
triple6	hab2lo	5.5	short_weighted	13	850.9814	5.4738	converged	0.0000	935.1462	6	corrected	477.5
triple6	hab2lo	5.5	short_weighted	14	699.9031	5.4528	converged	0.0000	819.6060	6	corrected	488.7
triple6	hab2lo	5.5	short_weighted	15	746.5647	5.5498	converged	0.0000	1082.2377	5	corrected	410.9
triple6	hab2lo	5.5	short_weighted	16	473.7169	5.5353	converged	0.0000	531.0075	6	corrected	496.9
triple6	hab2lo	5.5	short_weighted	17	529.3603	5.5278	converged	0.0000	568.0749	7	corrected	551.2
triple6	hab2lo	5.5	short_weighted	18	371.4658	5.5217	converged	0.0000	449.8844	6	corrected	503.4
triple6	hab2lo	5.5	short_weighted	19	761.8903	5.5421	converged	0.0000	1097.2660	5	corrected	424.7
triple6	hab2lo	5.5	short_weighted	20	281.2606	5.5178	converged	0.0000	325.7425	7	corrected	585.9
triple6	hab2lo	5.5	short_weighted	21	568.7886	5.4518	converged	564.5800	579.0795	10	corrected	797.6
triple6	hab2lo	5.5	short_weighted	22	321.7026	5.5389	converged	0.0000	384.4991	6	corrected	496.3
triple6	hab2lo	5.5	short_weighted	23	918.0625	5.5401	converged	0.0000	1147.8785	6	corrected	502.6
triple6	hab2lo	5.5	short_weighted	24	736.8093	5.5280	converged	0.0000	799.1470	6	corrected	516.1
triple6	hab2lo	5.5	short_weighted	25	304.7948	5.4576	converged	0.0000	443.1774	6	corrected	500.9
triple6	hab2lo	5.5	short_weighted	26	424.8741	5.4910	converged	0.0000	513.9083	7	corrected	560.1
triple6	hab2lo	5.5	short_weighted	27	625.5265	5.5335	converged	0.0000	856.7204	5	corrected	418.5
triple6	hab2lo	5.5	short_weighted	28	737.9531	5.5396	converged	0.0000	1055.4829	5	corrected	421.3
triple6	hab2lo	5.5	short_weighted	29	660.7595	5.5228	converged	0.0000	844.0185	5	corrected	425.9
triple6	hab2lo	5.5	short_weighted	30	694.2640	5.5403	converged	0.0000	950.0281	5	corrected	410.9
triple6	hab2lo	5.5	short_weighted	31	485.7239	5.5127	converged	0.0000	530.8101	6	corrected	499.2
triple6	hab2lo	5.5	short_weighted	32	905.5396	5.5294	converged	0.0000	981.1269	6	corrected	489.8
triple6	hab2lo	5.5	short_weighted	33	317.7285	5.4782	converged	0.0000	353.5539	8	corrected	624.0
triple6	hab2lo	5.5	short_weighted	34	612.0688	5.4793	converged	0.0000	860.8601	5	corrected	408.7
triple6	hab2lo	5.5	short_weighted	35	619.9019	5.4978	converged	0.0000	666.7041	7	corrected	553.6
triple6	hab2lo	5.5	short_weighted	36	793.9752	5.5360	converged	0.0000	1059.5520	5	corrected	415.9
triple6	hab2lo	5.5	short_weighted	37	726.2620	5.4752	converged	0.0000	859.4082	6	corrected	490.1
triple6	hab2lo	5.5	short_weighted	38	490.1204	5.5043	converged	0.0000	535.5962	6	corrected	482.0
triple6	hab2lo	5.5	short_weighted	39	606.8808	5.5382	converged	0.0000	683.9462	7	corrected	578.1
triple6	hab2lo	5.5	short_weighted	40	518.2218	5.4505	converged	471.1114	777.4591	6	corrected	498.7
triple6	hab2lo	5.5	short_weighted	41	527.5632	5.4874	converged	507.3400	536.7719	9	corrected	693.4
triple6	hab2lo	5.5	short_weighted	42	579.5653	5.5422	converged	0.0000	956.5519	5	corrected	420.2
triple6	hab2lo	5.5	short_weighted	43	735.4008	5.4749	converged	0.0000	1042.7485	5	corrected	425.5
triple6	hab2lo	5.5	short_weighted	44	539.1552	5.4840	converged	0.0000	583.3484	6	corrected	505.0
triple6	hab2lo	5.5	short_weighted	45	806.3340	5.5299	converged	0.0000	909.6260	6	corrected	512.4
triple6	hab2lo	5.5	short_weighted	46	766.8703	5.4591	converged	0.0000	960.3283	5	corrected	439.2
triple6	hab2lo	5.5	short_weighted	47	322.9445	5.5499	converged	0.0000	410.3063	6	corrected	512.0
triple6	hab2lo	5.5	short_weighted	48	565.9230	5.5259	converged	0.0000	617.1737	7	corrected	580.8
triple6	hab2lo	5.5	short_weighted	49	881.5832	5.5291	converged	0.0000	1001.7447	6	corrected	503.9
