design	catalog	target_yr	family	replicate	endpoint_ph_s_um	mtime_achieved_yr	search_status	bracket_lo	bracket_hi	search_its	scheduler	wall_s
bracewell4	hab2lo	7.5	short_weighted	0	765.3508	7.5007	converged	0.0000	1775.0494	4	corrected	363.9
bracewell4	hab2lo	7.5	short_weighted	1	1199.8038	7.4816	converged	0.0000	2517.4722	4	corrected	357.4
bracewell4	hab2lo	7.5	short_weighted	2	473.8030	7.5091	converged	426.3320	539.7364	7	corrected	581.1
bracewell4	hab2lo	7.5	short_weighted	3	1257.9707	7.5282	converged	0.0000	2547.1045	4	corrected	359.7
bracewell4	hab2lo	7.5	short_weighted	4	542.9521	7.5104	converged	0.0000	646.6482	5	corrected	428.6
bracewell4	hab2lo	7.5	short_weighted	5	445.3392	7.5398	converged	0.0000	523.6247	6	corrected	511.3
bracewell4	hab2lo	7.5	short_weighted	6	514.1059	7.5169	converged	445.5857	1026.2745	5	corrected	419.8
bracewell4	hab2lo	7.5	short_weighted	7	1360.6750	7.5493	converged	0.0000	2611.2980	4	corrected	359.7
bracewell4	hab2lo	7.5	short_weighted	8	1181.6183	7.5015	converged	0.0000	1337.8883	5	corrected	422.9
bracewell4	hab2lo	7.5	short_weighted	9	625.8337	7.5450	converged	0.0000	1354.5748	4	corrected	350.0
bracewell4	hab2lo	7.5	short_weighted	10	385.2266	7.4742	converged	0.0000	912.0850	4	corrected	350.8
bracewell4	hab2lo	7.5	short_weighted	11	594.9675	7.5004	converged	0.0000	869.4058	5	corrected	413.2
bracewell4	hab2lo	7.5	short_weighted	12	842.9005	7.4783	converged	805.3650	917.5204	7	corrected	566.6
bracewell4	hab2lo	7.5	short_weighted	13	1185.5678	7.5476	converged	973.2708	1861.8904	5	corrected	414.0
bracewell4	hab2lo	7.5	short_weighted	14	878.7954	7.5821	converged	870.5762	878.7954	9	corrected	697.7
bracewell4	hab2lo	7.5	short_weighted	15	1147.7495	7.4992	converged	0.0000	1514.1952	5	corrected	427.6
bracewell4	hab2lo	7.5	short_weighted	16	555.1917	7.5390	converged	0.0000	1324.0002	4	corrected	374.6
bracewell4	hab2lo	7.5	short_weighted	17	636.9860	7.4772	converged	0.0000	729.2737	5	corrected	432.9
bracewell4	hab2lo	7.5	short_weighted	18	701.1296	7.4862	converged	0.0000	1390.9406	4	corrected	353.0
bracewell4	hab2lo	7.5	short_weighted	19	825.1700	7.5478	converged	799.0402	835.5898	9	corrected	698.3
bracewell4	hab2lo	7.5	short_weighted	20	512.5570	7.4536	converged	366.0545	832.0164	5	corrected	424.2
