design	catalog	target_yr	family	replicate	endpoint_ph_s_um	mtime_achieved_yr	search_status	bracket_lo	bracket_hi	search_its	scheduler	wall_s
bracewell4	hab2hi	5.5	long_weighted	0	781.7599	5.4993	converged	0.0000	895.1181	5	corrected	453.4
bracewell4	hab2hi	5.5	long_weighted	1	752.0939	5.4655	converged	0.0000	1481.9816	4	corrected	367.5
bracewell4	hab2hi	5.5	long_weighted	2	559.7293	5.5112	converged	0.0000	1144.1987	4	corrected	361.5
bracewell4	hab2hi	5.5	long_weighted	3	280.2107	5.4505	converged	0.0000	20000.0000	3	corrected	308.9
bracewell4	hab2hi	5.5	long_weighted	4	622.7416	5.5126	converged	0.0000	747.3818	5	corrected	444.6
bracewell4	hab2hi	5.5	long_weighted	5	584.9421	5.4532	converged	0.0000	1138.0288	4	corrected	368.3
bracewell4	hab2hi	5.5	long_weighted	6	352.8914	5.5333	converged	0.0000	739.3287	4	corrected	370.4
bracewell4	hab2hi	5.5	long_weighted	7	453.9299	5.5390	converged	0.0000	620.7399	5	corrected	449.5
bracewell4	hab2hi	5.5	long_weighted	8	236.5224	5.5494	converged	211.3414	244.9926	9	corrected	755.7
bracewell4	hab2hi	5.5	long_weighted	9	655.9680	5.4683	converged	0.0000	1176.1570	4	corrected	379.4
bracewell4	hab2hi	5.5	long_weighted	10	216.1231	5.4808	converged	0.0000	261.0700	6	corrected	526.9
bracewell4	hab2hi	5.5	long_weighted	11	464.2258	5.5142	converged	0.0000	614.0504	5	corrected	456.4
bracewell4	hab2hi	5.5	long_weighted	12	1220.7571	5.5309	converged	0.0000	1863.0844	4	corrected	378.4
bracewell4	hab2hi	5.5	long_weighted	13	659.0535	5.4755	converged	520.4868	859.3339	5	corrected	458.0
bracewell4	hab2hi	5.5	long_weighted	14	939.0097	5.5051	converged	0.0000	1624.1557	4	corrected	376.1
bracewell4	hab2hi	5.5	long_weighted	15	440.5519	5.5339	converged	0.0000	806.8011	4	corrected	393.7
