design	catalog	target_yr	family	replicate	endpoint_ph_s_um	mtime_achieved_yr	search_status	bracket_lo	bracket_hi	search_its	scheduler	wall_s
bracewell4	hab2lo	8.0	flat	0	666.9971	7.9542	converged	0.0000	788.2759	5	corrected	435.4
bracewell4	hab2lo	8.0	flat	1	754.4604	7.7180	converged	754.4604	757.2680	12	corrected	914.9
bracewell4	hab2lo	8.0	flat	2	722.5362	7.9923	converged	0.0000	1685.8931	4	corrected	349.5
bracewell4	hab2lo	8.0	flat	3	793.7177	8.0068	converged	0.0000	852.6821	6	corrected	482.0
bracewell4	hab2lo	8.0	flat	4	630.9746	8.0376	converged	0.0000	692.5551	5	corrected	427.5
bracewell4	hab2lo	8.0	flat	5	537.7128	8.0448	converged	0.0000	592.8937	6	corrected	494.9
bracewell4	hab2lo	8.0	flat	6	524.2274	8.0100	converged	0.0000	628.8064	5	corrected	424.9
bracewell4	hab2lo	8.0	flat	7	1070.5569	8.0215	converged	0.0000	2409.2695	4	corrected	355.6
bracewell4	hab2lo	8.0	flat	8	891.9428	8.0039	converged	0.0000	929.6725	6	corrected	499.1
bracewell4	hab2lo	8.0	flat	9	599.6749	8.0467	converged	0.0000	684.6587	5	corrected	419.9
bracewell4	hab2lo	8.0	flat	10	581.3577	7.9897	converged	0.0000	624.3047	5	corrected	419.7
bracewell4	hab2lo	8.0	flat	11	666.8919	8.0075	converged	0.0000	716.7909	6	corrected	493.6
bracewell4	hab2lo	8.0	flat	12	959.4311	8.0068	converged	0.0000	1063.7168	5	corrected	427.2
bracewell4	hab2lo	8.0	flat	13	858.3628	7.9684	converged	853.2971	890.2168	12	corrected	899.5
bracewell4	hab2lo	8.0	flat	14	710.4796	7.9886	converged	0.0000	814.8291	5	corrected	420.7
bracewell4	hab2lo	8.0	flat	15	955.4004	8.0093	converged	0.0000	991.9201	6	corrected	473.4
bracewell4	hab2lo	8.0	flat	16	605.8004	8.0271	converged	0.0000	735.6574	5	corrected	416.1
bracewell4	hab2lo	8.0	flat	17	606.9392	7.9653	converged	0.0000	664.9415	6	corrected	491.2
bracewell4	hab2lo	8.0	flat	18	700.2281	7.9729	converged	0.0000	824.7929	5	corrected	423.4
bracewell4	hab2lo	8.0	flat	19	712.4933	7.9790	converged	0.0000	889.9760	5	corrected	418.1
bracewell4	hab2lo	8.0	flat	20	590.1133	8.0325	converged	0.0000	1435.1747	4	corrected	350.4
bracewell4	hab2lo	8.0	flat	21	886.9681	8.0208	converged	0.0000	969.9218	5	corrected	407.9
bracewell4	hab2lo	8.0	flat	22	517.0562	7.9865	converged	501.0914	561.7459	7	corrected	555.5
bracewell4	hab2lo	8.0	flat	23	1137.2651	8.0210	converged	0.0000	1258.4993	5	corrected	415.1
bracewell4	hab2lo	8.0	flat	24	1065.3478	8.0087	converged	0.0000	1163.0352	5	corrected	419.1
bracewell4	hab2lo	8.0	flat	25	730.1186	8.0440	converged	0.0000	845.8673	5	corrected	414.5
bracewell4	hab2lo	8.0	flat	26	709.1074	7.9941	converged	0.0000	797.5851	5	corrected	418.8
bracewell4	hab2lo	8.0	flat	27	649.0271	7.9563	converged	585.4476	745.6881	6	corrected	486.0
bracewell4	hab2lo	8.0	flat	28	720.5974	8.0130	converged	692.7948	811.1375	7	corrected	546.9
bracewell4	hab2lo	8.0	flat	29	916.8999	8.0070	converged	0.0000	1998.1242	4	corrected	346.5
bracewell4	hab2lo	8.0	flat	30	607.3354	7.9591	converged	0.0000	876.7590	5	corrected	419.5
bracewell4	hab2lo	8.0	flat	31	727.9048	8.0108	converged	0.0000	844.5944	5	corrected	419.7
bracewell4	hab2lo	8.0	flat	32	1199.7216	8.0132	converged	0.0000	1252.5000	6	corrected	476.8
bracewell4	hab2lo	8.0	flat	33	494.5911	7.9777	converged	0.0000	595.6437	5	corrected	420.5
bracewell4	hab2lo	8.0	flat	34	762.0817	8.0392	converged	0.0000	1802.1274	4	corrected	345.8
bracewell4	hab2lo	8.0	flat	35	588.5677	7.9782	converged	0.0000	667.9168	5	corrected	417.5
bracewell4	hab2lo	8.0	flat	36	981.2987	8.0432	converged	0.0000	1132.5496	5	corrected	415.2
bracewell4	hab2lo	8.0	flat	37	923.0804	8.0155	converged	0.0000	1002.6341	6	corrected	484.5
bracewell4	hab2lo	8.0	flat	38	972.4904	7.9572	converged	0.0000	1072.7569	5	corrected	414.9
bracewell4	hab2lo	8.0	flat	39	797.3409	7.9905	converged	0.0000	878.7702	5	corrected	430.0
bracewell4	hab2lo	8.0	flat	40	714.2294	8.0463	converged	0.0000	855.7381	5	corrected	417.4
bracewell4	hab2lo	8.0	flat	41	835.5097	8.0386	converged	0.0000	956.9488	5	corrected	419.3
bracewell4	hab2lo	8.0	flat	42	639.0128	7.9795	converged	0.0000	739.7917	6	corrected	490.7
bracewell4	hab2lo	8.0	flat	43	810.2067	7.9992	converged	751.4932	944.3014	6	corrected	491.7
bracewell4	hab2lo	8.0	flat	44	857.5148	8.0372	converged	0.0000	1014.3126	5	corrected	419.8
bracewell4	hab2lo	8.0	flat	45	984.0967	7.9511	converged	0.0000	1165.1168	5	corrected	414.2
bracewell4	hab2lo	8.0	flat	46	811.2982	7.9911	converged	0.0000	1012.5561	5	corrected	422.4
bracewell4	hab2lo	8.0	flat	47	737.3664	8.0135	converged	693.7979	1626.1407	5	corrected	425.5
bracewell4	hab2lo	8.0	flat	48	768.5448	8.0071	converged	0.0000	826.7417	6	corrected	483.3
bracewell4	hab2lo	8.0	flat	49	884.5889	7.9682	converged	0.0000	1124.7800	5	corrected	410.9
bracewell4	hab2lo	8.0	flat	50	651.0629	8.0061	converged	0.0000	1459.9030	4	corrected	350.7
bracewell4	hab2lo	8.0	flat	51	771.9567	8.0145	converged	0.0000	814.3631	6	corrected	488.3
bracewell4	hab2lo	8.0	flat	52	990.7756	8.0460	converged	0.0000	2101.7501	4	corrected	354.8
bracewell4	hab2lo	8.0	flat	53	651.0743	8.0312	converged	0.0000	813.9067	5	corrected	413.4
bracewell4	hab2lo	8.0	flat	54	725.8931	7.9694	converged	0.0000	768.4522	7	corrected	549.9
bracewell4	hab2lo	8.0	flat	55	524.0992	8.0348	converged	0.0000	710.9425	5	corrected	420.7
bracewell4	hab2lo	8.0	flat	56	681.0627	7.9632	converged	644.0156	811.8980	6	corrected	489.9
bracewell4	hab2lo	8.0	flat	57	697.1418	8.0130	converged	0.0000	800.8178	5	corrected	424.4
