design	catalog	target_yr	family	replicate	endpoint_ph_s_um	mtime_achieved_yr	search_status	bracket_lo	bracket_hi	search_its	scheduler	wall_s
triple6	hab2hi	4.5	short_weighted	100	1396.4052	4.5029	converged	0.0000	1491.1903	7	corrected	631.6
triple6	hab2hi	4.5	short_weighted	101	2483.8037	4.5045	converged	0.0000	3235.3732	5	corrected	460.1
triple6	hab2hi	4.5	short_weighted	102	1815.2727	4.5385	converged	0.0000	1939.4806	6	corrected	550.7
triple6	hab2hi	4.5	short_weighted	103	1595.4775	4.5372	converged	0.0000	2220.7050	5	corrected	472.9
triple6	hab2hi	4.5	short_weighted	104	1974.8779	4.5339	converged	0.0000	2135.4472	6	corrected	552.3
triple6	hab2hi	4.5	short_weighted	105	1441.4396	4.5392	converged	1343.4393	1600.0689	6	corrected	555.6
triple6	hab2hi	4.5	short_weighted	106	2283.8642	4.4889	converged	0.0000	2449.4168	6	corrected	550.3
triple6	hab2hi	4.5	short_weighted	107	2068.7819	4.4538	converged	2048.7547	2105.1307	9	corrected	783.9
triple6	hab2hi	4.5	short_weighted	108	2278.0193	4.4786	converged	0.0000	2643.9340	6	corrected	535.1
triple6	hab2hi	4.5	short_weighted	109	1543.7567	4.5495	converged	0.0000	1664.7253	7	corrected	614.5
triple6	hab2hi	4.5	short_weighted	110	1854.1134	4.5305	converged	0.0000	2480.8076	5	corrected	461.0
triple6	hab2hi	4.5	short_weighted	111	1913.6138	4.5368	converged	0.0000	2596.8449	5	corrected	459.2
triple6	hab2hi	4.5	short_weighted	112	1699.3825	4.5164	converged	0.0000	1901.0028	6	corrected	530.5
triple6	hab2hi	4.5	short_weighted	113	1623.5962	4.5278	converged	0.0000	2232.0098	5	corrected	477.4
triple6	hab2hi	4.5	short_weighted	114	2850.8400	4.4921	converged	0.0000	2971.5599	7	corrected	609.2
triple6	hab2hi	4.5	short_weighted	115	1733.0174	4.4863	converged	0.0000	1841.7335	7	corrected	604.4
triple6	hab2hi	4.5	short_weighted	116	1859.1555	4.4585	converged	0.0000	1965.1737	6	corrected	525.7
triple6	hab2hi	4.5	short_weighted	117	1886.1055	4.5171	converged	0.0000	2330.7438	5	corrected	459.8
triple6	hab2hi	4.5	short_weighted	118	1694.3535	4.5488	converged	0.0000	1841.5591	6	corrected	533.6
triple6	hab2hi	4.5	short_weighted	119	1919.8640	4.5318	converged	0.0000	2385.6029	5	corrected	458.2
triple6	hab2hi	4.5	short_weighted	120	1378.8784	4.4531	converged	0.0000	1546.7086	6	corrected	520.8
triple6	hab2hi	4.5	short_weighted	121	2292.5987	4.5462	converged	0.0000	2456.3414	8	corrected	689.6
triple6	hab2hi	4.5	short_weighted	122	1993.9541	4.5192	converged	0.0000	2206.9651	6	corrected	538.8
triple6	hab2hi	4.5	short_weighted	123	1800.3996	4.5494	converged	0.0000	2009.1466	6	corrected	550.3
triple6	hab2hi	4.5	short_weighted	124	1541.9411	4.5383	converged	0.0000	1642.4967	7	corrected	632.5
triple6	hab2hi	4.5	short_weighted	125	2625.3751	4.5214	converged	0.0000	3234.5042	5	corrected	476.4
triple6	hab2hi	4.5	short_weighted	126	1998.0287	4.5242	converged	0.0000	2426.1322	6	corrected	543.1
triple6	hab2hi	4.5	short_weighted	127	1533.0900	4.4699	converged	0.0000	1769.0990	6	corrected	538.5
triple6	hab2hi	4.5	short_weighted	128	1935.6935	4.5335	converged	0.0000	2057.3013	8	corrected	699.9
triple6	hab2hi	4.5	short_weighted	129	1515.2953	4.4868	converged	0.0000	1598.5955	7	corrected	612.1
triple6	hab2hi	4.5	short_weighted	130	2056.5945	4.5134	converged	0.0000	2194.5152	6	corrected	542.1
triple6	hab2hi	4.5	short_weighted	131	2296.1828	4.5270	converged	0.0000	2457.3645	6	corrected	540.1
triple6	hab2hi	4.5	short_weighted	132	2084.9870	4.5488	converged	0.0000	2597.6240	5	corrected	463.3
triple6	hab2hi	4.5	short_weighted	133	1996.7296	4.5495	converged	0.0000	2144.7625	6	corrected	540.3
triple6	hab2hi	4.5	short_weighted	134	1603.8800	4.4851	converged	0.0000	1846.7992	7	corrected	614.9
triple6	hab2hi	4.5	short_weighted	135	2102.9421	4.5227	converged	0.0000	2206.4544	6	corrected	526.1
triple6	hab2hi	4.5	short_weighted	136	1790.1479	4.4705	converged	0.0000	1907.8137	6	corrected	528.5
triple6	hab2hi	4.5	short_weighted	137	1895.6402	4.5076	converged	0.0000	2016.3689	6	corrected	536.5
triple6	hab2hi	4.5	short_weighted	138	2145.1770	4.4692	converged	0.0000	2296.6481	7	corrected	623.1
