design	catalog	target_yr	family	replicate	endpoint_ph_s_um	mtime_achieved_yr	search_status	bracket_lo	bracket_hi	search_its	scheduler	wall_s
collinear4	hab2lo	5.5	short_weighted	0	1175.7519	5.5457	converged	0.0000	1256.9083	6	corrected	490.5
collinear4	hab2lo	5.5	short_weighted	1	1557.0316	5.5217	converged	0.0000	1642.7879	6	corrected	493.0
collinear4	hab2lo	5.5	short_weighted	2	1204.8624	5.5317	converged	0.0000	1342.0505	6	corrected	497.8
collinear4	hab2lo	5.5	short_weighted	3	895.4959	5.5225	converged	857.1549	932.7210	8	corrected	633.2
collinear4	hab2lo	5.5	short_weighted	4	1140.9877	5.5438	converged	0.0000	1275.8537	6	corrected	496.3
collinear4	hab2lo	5.5	short_weighted	5	1054.0176	5.5324	converged	0.0000	1126.6813	6	corrected	497.4
collinear4	hab2lo	5.5	short_weighted	6	1203.0327	5.5479	converged	0.0000	1654.5256	5	corrected	434.6
collinear4	hab2lo	5.5	short_weighted	7	1514.3650	5.5497	converged	0.0000	1797.6589	6	corrected	506.5
collinear4	hab2lo	5.5	short_weighted	8	1412.7825	5.4975	converged	0.0000	1474.7418	8	corrected	650.2
collinear4	hab2lo	5.5	short_weighted	9	1179.4630	5.5057	converged	0.0000	1279.3836	6	corrected	475.0
collinear4	hab2lo	5.5	short_weighted	10	856.7912	5.4510	converged	848.2273	871.0114	9	corrected	659.1
collinear4	hab2lo	5.5	short_weighted	11	1304.4769	5.4059	converged	1304.4769	1311.5472	10	corrected	702.5
collinear4	hab2lo	5.5	short_weighted	12	1468.9785	5.5224	converged	0.0000	2162.3678	5	corrected	377.9
collinear4	hab2lo	5.5	short_weighted	13	1056.0012	5.5391	converged	0.0000	1124.8876	8	corrected	561.0
collinear4	hab2lo	5.5	short_weighted	14	1355.6872	5.5405	converged	0.0000	1429.0114	7	corrected	495.7
collinear4	hab2lo	5.5	short_weighted	15	1393.8561	5.5023	converged	0.0000	1479.3330	7	corrected	486.0
collinear4	hab2lo	5.5	short_weighted	16	1218.5240	5.5211	converged	0.0000	1717.8452	5	corrected	370.5
collinear4	hab2lo	5.5	short_weighted	17	1203.3877	5.5423	converged	0.0000	1303.0344	6	corrected	425.3
collinear4	hab2lo	5.5	short_weighted	18	885.4746	5.5134	converged	0.0000	971.3382	6	corrected	425.4
collinear4	hab2lo	5.5	short_weighted	19	974.5911	5.5092	converged	0.0000	1128.0729	6	corrected	422.2
collinear4	hab2lo	5.5	short_weighted	20	872.8080	5.5237	converged	0.0000	1107.8061	5	corrected	366.8
