design	catalog	target_yr	family	replicate	endpoint_ph_s_um	mtime_achieved_yr	search_status	bracket_lo	bracket_hi	search_its	scheduler	wall_s
triple6	hab2lo	6.0	long_weighted	200	2079.1363	6.0454	converged	0.0000	3775.5580	4	corrected	367.9
triple6	hab2lo	6.0	long_weighted	201	1758.9650	6.0159	converged	0.0000	2099.2266	5	corrected	418.1
triple6	hab2lo	6.0	long_weighted	202	1663.6346	6.0284	converged	0.0000	1804.2714	5	corrected	410.1
triple6	hab2lo	6.0	long_weighted	203	2110.1632	5.9816	converged	0.0000	2266.4578	5	corrected	421.3
triple6	hab2lo	6.0	long_weighted	204	2200.7251	6.0143	converged	0.0000	2387.2329	5	corrected	413.6
triple6	hab2lo	6.0	long_weighted	205	2175.5719	6.0303	converged	0.0000	2254.6241	6	corrected	494.9
triple6	hab2lo	6.0	long_weighted	206	2187.6037	6.0257	converged	0.0000	2497.6097	5	corrected	427.8
triple6	hab2lo	6.0	long_weighted	207	2133.7315	5.9668	converged	0.0000	2335.6196	6	corrected	485.9
triple6	hab2lo	6.0	long_weighted	208	1533.8407	5.9783	converged	1480.8580	1774.7254	6	corrected	485.0
triple6	hab2lo	6.0	long_weighted	209	1515.5537	5.9542	converged	0.0000	1825.5166	5	corrected	422.5
triple6	hab2lo	6.0	long_weighted	210	2073.3467	5.9941	converged	0.0000	2563.0740	5	corrected	423.8
triple6	hab2lo	6.0	long_weighted	211	1648.9608	6.0256	converged	0.0000	1993.4683	5	corrected	430.5
triple6	hab2lo	6.0	long_weighted	212	1758.9272	5.9896	converged	0.0000	1846.0725	6	corrected	492.6
triple6	hab2lo	6.0	long_weighted	213	1886.9429	6.0223	converged	0.0000	2248.8447	5	corrected	433.6
triple6	hab2lo	6.0	long_weighted	214	1932.5800	6.0432	converged	0.0000	2176.3614	5	corrected	436.7
triple6	hab2lo	6.0	long_weighted	215	2584.6482	6.0347	converged	0.0000	2886.6967	5	corrected	434.4
triple6	hab2lo	6.0	long_weighted	216	2019.6798	5.9949	converged	0.0000	2116.1510	5	corrected	436.6
triple6	hab2lo	6.0	long_weighted	217	1726.2669	5.9972	converged	0.0000	1920.3526	5	corrected	435.0
triple6	hab2lo	6.0	long_weighted	218	1753.2200	5.9969	converged	0.0000	3236.5784	4	corrected	357.3
triple6	hab2lo	6.0	long_weighted	219	2043.5396	5.9855	converged	1990.9701	2184.4590	7	corrected	585.4
triple6	hab2lo	6.0	long_weighted	220	1817.3735	6.0127	converged	0.0000	2084.1255	5	corrected	433.5
