design	catalog	target_yr	family	replicate	endpoint_ph_s_um	mtime_achieved_yr	search_status	bracket_lo	bracket_hi	search_its	scheduler	wall_s
bracewell4	hab2hi	6.0	flat	200	611.3715	5.9607	converged	0.0000	755.5357	5	corrected	471.9
bracewell4	hab2hi	6.0	flat	201	1106.0132	5.9900	converged	0.0000	1176.6577	5	corrected	470.4
bracewell4	hab2hi	6.0	flat	202	1003.9197	5.9911	converged	0.0000	1129.0279	5	corrected	469.2
bracewell4	hab2hi	6.0	flat	203	1117.1360	6.0304	converged	0.0000	1338.1762	5	corrected	458.6
bracewell4	hab2hi	6.0	flat	204	1169.4369	6.0375	converged	0.0000	1321.4972	5	corrected	453.4
bracewell4	hab2hi	6.0	flat	205	1335.9917	6.0089	converged	0.0000	1427.8113	5	corrected	439.4
bracewell4	hab2hi	6.0	flat	206	777.2847	6.0187	converged	686.8162	1641.1161	5	corrected	442.4
bracewell4	hab2hi	6.0	flat	207	1011.4542	6.0118	converged	878.2840	1984.7887	5	corrected	456.4
bracewell4	hab2hi	6.0	flat	208	934.4011	6.0095	converged	0.0000	1015.6177	5	corrected	456.5
bracewell4	hab2hi	6.0	flat	209	830.9395	6.0204	converged	0.0000	886.9853	6	corrected	527.4
bracewell4	hab2hi	6.0	flat	210	802.3075	6.0039	converged	0.0000	978.6515	5	corrected	448.1
bracewell4	hab2hi	6.0	flat	211	899.7011	6.0146	converged	0.0000	1051.0683	5	corrected	459.2
bracewell4	hab2hi	6.0	flat	212	877.9531	6.0097	converged	0.0000	1051.9541	5	corrected	449.2
bracewell4	hab2hi	6.0	flat	213	578.5757	6.0090	converged	0.0000	657.1088	6	corrected	530.0
bracewell4	hab2hi	6.0	flat	214	796.0420	6.0042	converged	0.0000	849.6707	5	corrected	464.4
bracewell4	hab2hi	6.0	flat	215	870.6791	6.0306	converged	0.0000	998.3115	5	corrected	454.1
bracewell4	hab2hi	6.0	flat	216	715.9380	6.0212	converged	0.0000	789.8516	7	corrected	595.5
bracewell4	hab2hi	6.0	flat	217	1056.3850	6.1127	converged	1053.1403	1056.3850	9	corrected	732.0
bracewell4	hab2hi	6.0	flat	218	898.3804	5.9955	converged	0.0000	1057.0686	5	corrected	445.5
bracewell4	hab2hi	6.0	flat	219	1022.3083	6.0323	converged	0.0000	2103.0721	4	corrected	364.1
bracewell4	hab2hi	6.0	flat	220	688.8550	5.9947	converged	0.0000	750.2888	5	corrected	453.4
